method,image_id,sr_path,hr_path,lr_path,D_WACV,NIQE,LR_content,PSNR,SSIM,LPIPS,DISTS,D_WACV_z,LR_content_z,low_lrcontent_high_wacv_score,low_wacv_high_lrcontent_score
SwinSR,IMG_113,/data/projectwork/sr_output/swinIr_Inference/SwinIR_results/Dreal/DRealSR_all_x4_IMG_113_x1.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_113_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_27.png,2799.91064453125,8.839164280591879,0.097651831805706,17.917014792780474,0.4297930300235748,0.5440962314605713,0.3188198804855346,-1.3777284121716677,3.8346851012657868,-5.212413513437454,5.212413513437454
SwinSR,IMG_150,/data/projectwork/sr_output/swinIr_Inference/SwinIR_results/Dreal/DRealSR_all_x4_IMG_150_x1.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_150_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_33.png,2801.759521484375,10.685864776674086,0.0881256833672523,15.143738827029187,0.5431658426920573,0.3081419467926025,0.231511652469635,-1.162163100095717,3.2427587686771244,-4.404921868772842,4.404921868772842
SwinSR,IMG_118,/data/projectwork/sr_output/swinIr_Inference/SwinIR_results/Dreal/DRealSR_all_x4_IMG_118_x1.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_118_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_28.png,2800.542236328125,11.155422427817278,0.0758548825979232,16.15218697962195,0.5732841293017069,0.3306222558021545,0.2216796278953552,-1.3040895025796324,2.4802879606435977,-3.78437746322323,3.78437746322323
SwinSR,panasonic_182,/data/projectwork/sr_output/swinIr_Inference/SwinIR_results/Dreal/DRealSR_all_x4_panasonic_182_x1.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_182_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_64.png,2799.160400390625,10.865191646182614,0.0715180337429046,21.191250958519426,0.4615299900372823,0.5548703074455261,0.3154308199882507,-1.4652013032332545,2.2108091619110435,-3.676010465144298,3.676010465144298
SwinSR,panasonic_187,/data/projectwork/sr_output/swinIr_Inference/SwinIR_results/Dreal/DRealSR_all_x4_panasonic_187_x1.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_187_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_65.png,2794.253662109375,38.77078735055938,0.0583535283803939,13.56235041595796,0.3933474421501159,0.2491622269153595,0.3207968473434448,-2.0372905204658514,1.3928062271552193,-3.4300967476210706,3.4300967476210706
