folder,image_id,iteration,iteration_path,hr_path,lr_path,D_WACV,NIQE,DBCNN,LR_content,PSNR,LPIPS
Canon_40_x1,Canon_40,505,/home/projectwork/vansh_zssr/Canon_40_x1/intermediate/X4.00X4.00/iteration_00505.png,/home/projectwork/vansh_zssr/Canon_40_x1/intermediate/hr/Canon_40_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_3.png,2824.059326171875,11.884548951679703,0.3162168860435486,0.003474903991445899,23.64693495099409,0.5266363024711609
Canon_40_x1,Canon_40,1005,/home/projectwork/vansh_zssr/Canon_40_x1/intermediate/X4.00X4.00/iteration_01005.png,/home/projectwork/vansh_zssr/Canon_40_x1/intermediate/hr/Canon_40_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_3.png,2823.483642578125,11.921193493773425,0.3205844461917877,0.0036796890199184418,23.75137297240487,0.5195738077163696
Canon_42_x1,Canon_42,5,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00005.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2822.01123046875,14.03597096238036,0.262917160987854,0.0025756503455340862,32.66878823670048,0.24672073125839233
Canon_42_x1,Canon_42,10,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00010.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2822.007080078125,13.909276258599807,0.2603934705257416,0.00300380471162498,32.69744003155493,0.24563151597976685
Canon_42_x1,Canon_42,15,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00015.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2821.997314453125,13.816895502967792,0.2596374452114105,0.00299474922940135,32.69296229704432,0.24569739401340485
Canon_42_x1,Canon_42,30,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00030.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2821.88525390625,13.369746446286543,0.2579468786716461,0.0024862694554030895,32.60528516429744,0.24765393137931824
Canon_42_x1,Canon_42,55,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00055.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2821.94921875,13.812619966414783,0.2613964080810547,0.0028720505069941282,32.66180695176012,0.24506665766239166
Canon_42_x1,Canon_42,105,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00105.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2821.902587890625,14.335312672440352,0.26430386304855347,0.002086627297103405,32.59295487889751,0.24671494960784912
Canon_42_x1,Canon_42,255,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00255.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2821.800537109375,13.454146960145364,0.2672555446624756,0.002695464063435793,32.630703956784856,0.24571646749973297
Canon_42_x1,Canon_42,505,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/X4.00X4.00/iteration_00505.png,/home/projectwork/vansh_zssr/Canon_42_x1/intermediate/hr/Canon_42_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_4.png,2821.66552734375,14.364289438699094,0.26764848828315735,0.0026261962484568357,32.410564837582555,0.24570372700691223
