3,1.0,0.1,1.4073865568215869,0.04262472459617837,2.4487369832739367,0.7900597430963432,0.1198852371923427,665.4965717792511,
4,1.0,0.1,1.370996412186496,0.04242949652098185,2.4166037356431507,0.69180672537964,0.08690101839168439,644.1059384346008,
5,1.0,0.1,1.360176603562009,0.042443867747268056,2.388609653183844,0.8594856746428836,0.0788717672857399,638.4313366413116,/home/projectwork/student_package/day11/task12/day11b_pristine_rank/lambda_1.0/checkpoints/epoch_0005.pth
6,1.0,0.1,1.3490721804378307,0.04206565724009961,2.3624177874189565,0.8819235539278097,0.07076473949179805,638.3361728191376,
7,1.0,0.1,1.3369441653774903,0.042000356009971776,2.3300694831177196,0.7393419190318183,0.06193491152248747,638.322493314743,
8,1.0,0.1,1.3502855950224717,0.04243990097079525,2.34223469825445,0.8478501298522527,0.07361918592730227,638.2149322032928,
9,1.0,0.1,1.3223250174944379,0.041961897794256166,2.3225849071962643,0.8145334359555118,0.04810462508357891,638.1113681793213,
10,1.0,0.1,1.3172926674901912,0.04167838124640748,2.2824427365992976,0.7634883984264019,0.04737000916661043,637.958752155304,/home/projectwork/student_package/day11/task12/day11b_pristine_rank/lambda_1.0/checkpoints/epoch_0010.pth
11,1.0,0.1,1.3143138474067755,0.04165390447457939,2.2656869211028106,0.8560622477162201,0.04609124629770861,639.5918185710907,
12,1.0,0.1,1.3133246954563444,0.04159288586702495,2.2460848961256246,0.753376937677375,0.04712084653710093,640.0588068962097,
13,1.0,0.1,1.3097546561101896,0.04174051693253285,2.237658328530008,0.8144834244936968,0.044248301236553905,638.5188615322113,
14,1.0,0.1,1.3052012265783495,0.04127423185278225,2.224635295846821,0.7822484968510349,0.041462630493142257,638.4371206760406,
15,1.0,0.1,1.307468167237476,0.041130235042851584,2.210355227394442,0.6909267247514387,0.045302406498297684,638.8682930469513,/home/projectwork/student_package/day11/task12/day11b_pristine_rank/lambda_1.0/checkpoints/epoch_0015.pth
16,1.0,0.1,1.2907951325969358,0.040753218438476325,2.171055798140247,0.760117690832214,0.03293633254986461,637.8336520195007,
17,1.0,0.1,1.297526894839464,0.04110728121585155,2.179099493480362,0.8265475323769899,0.03850965994691218,637.7876298427582,
18,1.0,0.1,1.2939251327936627,0.04086252135529587,2.167891537826673,0.7329451548974071,0.036269257280184014,637.5100536346436,
19,1.0,0.1,1.2888259440924215,0.0407878082138445,2.139707848746165,0.6395770556763211,0.03401877648062199,637.5869896411896,
20,1.0,0.1,1.291102070091045,0.04052456160347942,2.130674187852218,0.6248573750653098,0.03747226513457185,637.5532646179199,/home/projectwork/student_package/day11/task12/day11b_pristine_rank/lambda_1.0/checkpoints/epoch_0020.pth
21,1.0,0.1,1.3314383428708643,0.041333944035644554,2.19725873312064,0.5703454736323483,0.0703785220437624,637.453093290329,
22,1.0,0.1,1.3014027923081828,0.04050822892613643,2.1344715276650623,0.6946247614590467,0.047447408571145135,637.4414920806885,
23,1.0,0.1,1.279226982540789,0.04041242813114571,2.0950493035327016,0.681056285194591,0.029309621245891218,637.6421895027161,
24,1.0,0.1,1.3084731356232566,0.04076536672222799,2.1425095274912573,0.7869111248877196,0.053456812752689646,637.4166648387909,
25,1.0,0.1,1.2771114165804027,0.04038271364896039,2.097650604253322,0.7514297096602685,0.026963640435403523,637.4983155727386,/home/projectwork/student_package/day11/task12/day11b_pristine_rank/lambda_1.0/checkpoints/epoch_0025.pth
